,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
C1,C2,X RArm,Y RArm,Z RArm,X RLeg,Y RLeg,Z RLeg,X LLeg,Y LLeg,Z LLeg,X LArm,Y LArm,Z LArm,X Torso,Y Torso,Z Torso,X Head,Y Head,Z Head
,,0.05265648290514946,-0.1412765085697174,0.2230939269065857,-0.005490464624017477,-0.06826163828372955,-0.0046616606414318085,-0.003421907313168049,0.06839664280414581,2.345070242881775e-05,0.05164230614900589,0.12589752674102783,0.23127296566963196,-0.008349090814590454,-0.011334240436553955,0.3292620778083801,-0.008482605218887329,-0.015560567378997803,0.455691397190094
,,0.052635375410318375,-0.14133130013942719,0.22310538589954376,-0.005493065807968378,-0.06826123595237732,-0.004660248756408691,-0.003419535933062434,0.06839638203382492,2.5466084480285645e-05,0.0516388937830925,0.12585319578647614,0.23126456141471863,-0.00836285948753357,-0.011372923851013184,0.329262375831604,-0.00849980115890503,-0.015588581562042236,0.4556920528411865
,,0.052612677216529846,-0.14138910174369812,0.22311775386333466,-0.005495909601449966,-0.0682608038187027,-0.0046586282551288605,-0.0034170770086348057,0.06839636713266373,2.7589499950408936e-05,0.051635175943374634,0.12580665946006775,0.23125551640987396,-0.00839349627494812,-0.011455535888671875,0.32926300168037415,-0.00853794813156128,-0.015647172927856445,0.45569345355033875
,,0.052588462829589844,-0.141449972987175,0.22313101589679718,-0.005498757120221853,-0.06826028972864151,-0.004656855016946793,-0.0034143475349992514,0.06839634478092194,2.967938780784607e-05,0.05162724852561951,0.12570695579051971,0.23123541474342346,-0.00841030478477478,-0.011499583721160889,0.3292633593082428,-0.008558958768844604,-0.015677988529205322,0.4556942582130432
,,0.052562616765499115,-0.14151409268379211,0.22314520180225372,-0.005505169741809368,-0.0682593584060669,-0.004652548581361771,-0.003408619435504079,0.06839612126350403,3.3911317586898804e-05,0.051622722297906876,0.12565384805202484,0.23122429847717285,-0.008428186178207397,-0.011545360088348389,0.32926371693611145,-0.008605122566223145,-0.015742182731628418,0.4556959271430969
,,0.0525059700012207,-0.1416511982679367,0.22317618131637573,-0.005508681759238243,-0.06825882196426392,-0.004650183022022247,-0.0034056808799505234,0.06839603930711746,3.5997480154037476e-05,0.051617857068777084,0.12559854984283447,0.23121249675750732,-0.008466929197311401,-0.011642158031463623,0.32926443219184875,-0.008629918098449707,-0.01577550172805786,0.4556967616081238
,,0.05244322121143341,-0.14180032908916473,0.22321072220802307,-0.005516003351658583,-0.06825780123472214,-0.004644714295864105,-0.003399077570065856,0.06839585304260254,4.022568464279175e-05,0.0516076385974884,0.12548157572746277,0.2311868667602539,-0.008509635925292969,-0.011745810508728027,0.32926520705223083,-0.008683383464813232,-0.01584482192993164,0.4556986689567566
,,0.05240938067436218,-0.14187933504581451,0.22322925925254822,-0.0055198464542627335,-0.06825712323188782,-0.004641715437173843,-0.0033919019624590874,0.06839552521705627,4.443153738975525e-05,0.05159644037485123,0.12535616755485535,0.23115849494934082,-0.008532345294952393,-0.011800169944763184,0.3292655646800995,-0.00871187448501587,-0.015880823135375977,0.455699622631073
,,0.05237416923046112,-0.14196138083934784,0.223248690366745,-0.0055238716304302216,-0.0682566687464714,-0.004638507962226868,-0.0033880556002259254,0.06839552521705627,4.651397466659546e-05,0.051590438932180405,0.12529045343399048,0.23114335536956787,-0.008556097745895386,-0.0118560791015625,0.3292659521102905,-0.008741766214370728,-0.015917539596557617,0.4557005763053894
,,0.05229884758591652,-0.1421339362859726,0.2232901155948639,-0.0055323755368590355,-0.06825518608093262,-0.004631448537111282,-0.0033841789700090885,0.0683954656124115,4.8663467168807983e-05,0.0515841469168663,0.1252226084470749,0.23112748563289642,-0.00860661268234253,-0.011972904205322266,0.3292666971683502,-0.00880509614944458,-0.015993356704711914,0.45570263266563416
,,0.05225882679224014,-0.14222460985183716,0.22331205010414124,-0.005536884535104036,-0.06825447082519531,-0.004627615213394165,-0.0033801202662289143,0.06839533895254135,5.0790607929229736e-05,0.051570795476436615,0.1250806450843811,0.23109373450279236,-0.008633255958557129,-0.012033820152282715,0.32926705479621887,-0.008838564157485962,-0.01603257656097412,0.4557036757469177
,,0.05221723020076752,-0.1423182189464569,0.22333484888076782,-0.005541605409234762,-0.06825371831655502,-0.004623617976903915,-0.003371696686372161,0.06839505583047867,5.4921954870224e-05,0.05156382918357849,0.12500670552253723,0.23107586801052094,-0.00866091251373291,-0.0120963454246521,0.3292674124240875,-0.008909136056900024,-0.016113221645355225,0.45570582151412964
,,0.05212952196598053,-0.14251387119293213,0.2233828902244568,-0.00555129861459136,-0.06825217604637146,-0.004614975303411484,-0.003362668212503195,0.0683947503566742,5.925074219703674e-05,0.05154890939593315,0.12485270947217941,0.23103809356689453,-0.008719027042388916,-0.012226223945617676,0.32926809787750244,-0.008946239948272705,-0.016154885292053223,0.4557068645954132
,,0.05208335071802139,-0.14261594414710999,0.22340817749500275,-0.005561749450862408,-0.06825074553489685,-0.004605520516633987,-0.0033579107839614153,0.06839452683925629,6.133690476417542e-05,0.05154123157262802,0.1247728019952774,0.23101821541786194,-0.008780747652053833,-0.012362420558929443,0.3292686939239502,-0.009023904800415039,-0.016240239143371582,0.4557090103626251
