2
0.1770766019751539,0.35286355872579372,-0.013095610685930912
-0.88888966715482143,-0.63317788353522231,-0.24490235852967046
-0.18990839103793503,0.90546044735602926,-0.39246230470374782
-6.3187639454662056e-12,1.8296012540112994e-12,-0.0044929553001324439
-1.3749697734567533e-09,-6.5813008935055751e-10,-0.067621514278753916
9.6706592006871672e-12,-1.0714652688211272e-12,-0.0052566565999703279
3.7738749745995602e-12,-9.3398495275356779e-13,-0.0045198332999422169
9.8194644367944313e-11,-4.657396069153156e-11,0.06761970370552263
7.9929146803877772e-17,-9.2901860453644424e-18,2.9057264328029881e-07
-0.082822250456099811,0.50331305612045685,-0.032306142975740894
-2.0594770114100256,1.4798276173680156,-0.39857605070138358
-0.1479168733480942,0.79443157203262504,-0.32909672211392432
4.0640880409465042e-15,-1.2280824486397097e-15,-0.010568743599999906
-6.1273902748880897e-13,1.4074320377761748e-14,-0.012888036700000089
-9.4507465101056125e-15,2.2137387002985448e-14,0.32887834309998704
-1.056116247601252e-15,1.1470601934745746e-16,-0.011127164599999996
-3.4564354053498854e-14,1.412862136228049e-15,-0.01780154560000001
1.1880346125264522e-13,-3.5187781331601873e-13,0.45528164510026031
