Format Version,1.21,Take Name,rutina1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-11-16 03.39.44.594 PM,Total Frames in Take,2695,Total Exported Frames,2695,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
785,6.541667,-0.020476,0.821995,-0.003337,-0.569117,-0.015929,0.916967,0.004826,0.004585,0.866011,0.054226,-0.497055,-0.018819,0.994058,0.006201,0.000174,0.881142,-0.007030,-0.472800,-0.006568,1.190949,0.023900,-0.212731,0.969106,-0.049547,-0.114562,-0.023382,1.395533,0.011034,0.184658,0.956846,-0.061491,0.215792,-0.080484,1.529310,0.024213,-0.053228,0.911209,-0.034363,-0.407043,-0.028038,1.386410,0.053256,-0.649833,0.732232,-0.168224,-0.115122,-0.086369,1.380337,0.118846,-0.558923,0.819845,0.089537,0.086272,-0.127006,1.092585,0.240899,-0.604844,0.775977,0.168851,0.059262,-0.216604,0.868513,0.180830,-0.023144,0.899774,-0.014396,-0.435505,0.013478,1.385888,-0.009304,0.255749,0.479255,-0.587880,-0.599419,0.067993,1.388449,-0.078317,0.445262,0.486503,-0.374525,-0.651757,0.115455,1.089040,-0.164634,-0.614247,-0.497801,0.271183,0.548958,0.055319,0.863822,-0.238097,-0.019460,0.770117,-0.083660,-0.632094,-0.048991,0.914157,0.092875,-0.051382,0.728066,-0.057279,-0.681175,0.007855,0.501540,0.136537,-0.000322,0.663543,0.000893,-0.748138,0.066789,0.112764,0.141485,-0.062241,0.771021,0.018641,-0.633486,0.017133,0.919777,-0.083223,-0.000917,0.731258,-0.022522,-0.681728,0.047438,0.504516,-0.128287,0.003235,0.781643,-0.001752,-0.623715,0.060496,0.112618,-0.115602,-0.002367,0.661756,-0.000196,-0.749716,-0.073398,0.051702,0.158238,0.001036,0.776420,-0.003304,-0.630206,-0.077300,0.051642,-0.146514
786,6.550000,-0.020751,0.823478,-0.003633,-0.566958,-0.015770,0.916992,0.004934,0.003849,0.867586,0.053586,-0.494376,-0.018724,0.994081,0.006288,0.000170,0.882690,-0.006896,-0.469906,-0.006908,1.190980,0.023947,-0.212604,0.969400,-0.050287,-0.111962,-0.023621,1.395569,0.011025,0.184619,0.956385,-0.061519,0.217853,-0.080814,1.529377,0.023852,-0.052949,0.912108,-0.034487,-0.405051,-0.028555,1.386435,0.053213,-0.649783,0.732170,-0.169766,-0.113529,-0.087175,1.380395,0.118547,-0.560114,0.819060,0.087887,0.087692,-0.128084,1.092634,0.240486,-0.605347,0.775949,0.166800,0.060291,-0.216904,0.868266,0.180274,-0.023043,0.900638,-0.014374,-0.433722,0.013370,1.385926,-0.009073,0.257680,0.481732,-0.587016,-0.597451,0.068159,1.388481,-0.077870,0.446468,0.488892,-0.373739,-0.649592,0.116481,1.089141,-0.163950,-0.616258,-0.497658,0.269912,0.547458,0.057190,0.863733,-0.237616,-0.019509,0.771318,-0.083645,-0.630628,-0.049291,0.914164,0.092809,-0.051768,0.728179,-0.057586,-0.680999,0.007495,0.501546,0.136542,-0.000375,0.663537,0.000853,-0.748143,0.066779,0.112790,0.141493,-0.061967,0.771935,0.019156,-0.632384,0.017752,0.919821,-0.082941,-0.000820,0.731736,-0.022207,-0.681226,0.047671,0.504547,-0.128150,0.003262,0.781675,-0.001741,-0.623675,0.060508,0.112618,-0.115588,-0.002439,0.661804,-0.000272,-0.749673,-0.073399,0.051710,0.158246,0.001031,0.776424,-0.003328,-0.630201,-0.077288,0.051649,-0.146513
787,6.558333,-0.021003,0.824837,-0.003913,-0.564967,-0.015647,0.917010,0.005026,0.003728,0.868345,0.054219,-0.492973,-0.018661,0.994097,0.006359,-0.000108,0.883317,-0.007672,-0.468714,-0.006787,1.191052,0.024285,-0.212849,0.969461,-0.051195,-0.110541,-0.023718,1.395606,0.011093,0.184383,0.956007,-0.061579,0.219687,-0.081071,1.529415,0.023598,-0.053743,0.913264,-0.035395,-0.402254,-0.028754,1.386513,0.053278,-0.649730,0.731974,-0.172293,-0.111266,-0.087757,1.380381,0.118258,-0.561041,0.818450,0.085889,0.089423,-0.129030,1.092660,0.240169,-0.606078,0.775733,0.164881,0.061009,-0.217170,0.868099,0.179803,-0.023592,0.901970,-0.015083,-0.430889,0.013339,1.385987,-0.008895,0.258824,0.483164,-0.586818,-0.595993,0.068555,1.388588,-0.077348,0.446858,0.490716,-0.373261,-0.648223,0.117601,1.089281,-0.163132,-0.613436,-0.503769,0.269246,0.545362,0.059008,0.863782,-0.237083,-0.019586,0.772350,-0.083656,-0.629359,-0.049591,0.914166,0.092738,-0.052000,0.728559,-0.057915,-0.680546,0.007179,0.501552,0.136531,-0.000991,0.663744,0.000499,-0.747959,0.066734,0.113006,0.141596,-0.061707,0.772858,0.019649,-0.631266,0.018297,0.919855,-0.082687,-0.000739,0.732190,-0.021942,-0.680747,0.047853,0.504570,-0.128034,0.003302,0.781703,-0.001741,-0.623640,0.060503,0.112622,-0.115579,-0.002707,0.661863,-0.000279,-0.749620,-0.073371,0.051729,0.158244,0.001031,0.776427,-0.003378,-0.630198,-0.077294,0.051660,-0.146514
788,6.566667,-0.021092,0.826128,-0.003806,-0.563074,-0.015543,0.916997,0.005115,0.003477,0.869612,0.053911,-0.490771,-0.018562,0.994083,0.006462,-0.000434,0.884554,-0.007766,-0.466374,-0.006877,1.191089,0.024365,-0.212750,0.969684,-0.051908,-0.108420,-0.023881,1.395632,0.011116,0.184014,0.955645,-0.061701,0.221528,-0.081306,1.529454,0.023300,-0.053754,0.914192,-0.035588,-0.400121,-0.029134,1.386529,0.053272,-0.649672,0.731842,-0.174258,-0.109394,-0.088438,1.380387,0.117976,-0.562263,0.817618,0.084243,0.090907,-0.130018,1.092679,0.239812,-0.606599,0.775721,0.162890,0.061326,-0.217338,0.867850,0.179291,-0.023507,0.902896,-0.015434,-0.428939,0.013288,1.386043,-0.008678,0.259979,0.484915,-0.586557,-0.594323,0.068799,1.388613,-0.076892,0.447590,0.492593,-0.372680,-0.646625,0.118721,1.089382,-0.162439,-0.613965,-0.505233,0.267886,0.544080,0.060803,0.863710,-0.236613,-0.019632,0.773274,-0.083588,-0.628231,-0.049887,0.914121,0.092670,-0.052318,0.729115,-0.058224,-0.679900,0.006813,0.501500,0.136479,-0.000906,0.663902,0.000252,-0.747819,0.066675,0.113055,0.141596,-0.061550,0.773762,0.020015,-0.630161,0.018802,0.919873,-0.082440,-0.000521,0.732541,-0.021623,-0.680379,0.048128,0.504585,-0.127899,0.003059,0.781859,-0.001964,-0.623445,0.060472,0.112729,-0.115491,-0.002676,0.661692,-0.000455,-0.749771,-0.073421,0.051750,0.158214,0.000934,0.776510,-0.003388,-0.630095,-0.077270,0.051675,-0.146492
789,6.575000,-0.021243,0.827399,-0.003793,-0.561200,-0.015441,0.916999,0.005212,0.002993,0.870740,0.053874,-0.488774,-0.018481,0.994085,0.006567,-0.000354,0.885625,-0.008173,-0.464330,-0.007009,1.191133,0.024582,-0.212682,0.969884,-0.052511,-0.106462,-0.024007,1.395662,0.011095,0.183441,0.955320,-0.061669,0.223405,-0.081465,1.529407,0.022993,-0.053925,0.915115,-0.035761,-0.397968,-0.029451,1.386590,0.053234,-0.649556,0.731733,-0.176085,-0.107882,-0.089055,1.380410,0.117659,-0.563428,0.816836,0.082476,0.092337,-0.130937,1.092758,0.239525,-0.608140,0.774740,0.161130,0.063086,-0.217478,0.867648,0.178902,-0.023665,0.903840,-0.015622,-0.426931,0.013256,1.386067,-0.008519,0.261344,0.486625,-0.586155,-0.592720,0.069068,1.388657,-0.076487,0.448686,0.494611,-0.371772,-0.644846,0.119741,1.089470,-0.161744,-0.614658,-0.507471,0.266309,0.541985,0.062449,0.863633,-0.236149,-0.019831,0.774723,-0.083641,-0.626431,-0.050181,0.914092,0.092609,-0.052574,0.729594,-0.058391,-0.679352,0.006574,0.501485,0.136479,-0.000891,0.663943,0.000165,-0.747783,0.066658,0.113071,0.141596,-0.061487,0.774936,0.020420,-0.628710,0.019299,0.919906,-0.082186,-0.000261,0.732042,-0.021278,-0.680927,0.048456,0.504625,-0.127819,0.003070,0.781893,-0.001974,-0.623403,0.060459,0.112722,-0.115486,-0.002668,0.661674,-0.000525,-0.749787,-0.073433,0.051753,0.158206,0.000980,0.776532,-0.003346,-0.630069,-0.077279,0.051668,-0.146500
790,6.583333,-0.021299,0.828639,-0.003561,-0.559367,-0.015409,0.916968,0.005235,0.002808,0.871871,0.053719,-0.486772,-0.018440,0.994054,0.006618,-0.000644,0.886711,-0.008325,-0.462248,-0.007101,1.191144,0.024644,-0.212642,0.970067,-0.053127,-0.104552,-0.024176,1.395662,0.011081,0.183101,0.955006,-0.061555,0.225051,-0.081694,1.529374,0.022697,-0.054280,0.915979,-0.036475,-0.395860,-0.029812,1.386585,0.053194,-0.649395,0.731700,-0.177641,-0.106514,-0.089703,1.380376,0.117349,-0.564581,0.816056,0.080815,0.093648,-0.131903,1.092765,0.239201,-0.609182,0.774273,0.159011,0.064145,-0.217648,0.867453,0.178521,-0.024012,0.904831,-0.016210,-0.424785,0.013185,1.386093,-0.008358,0.262193,0.487946,-0.585972,-0.591439,0.069316,1.388704,-0.076062,0.448823,0.496202,-0.371846,-0.643485,0.120664,1.089580,-0.161135,-0.616562,-0.505772,0.266347,0.541393,0.064177,0.863612,-0.235661,-0.019833,0.775817,-0.083643,-0.625074,-0.050536,0.914022,0.092477,-0.052976,0.729897,-0.058773,-0.678962,0.006144,0.501414,0.136445,-0.000904,0.663961,0.000210,-0.747767,0.066651,0.113053,0.141597,-0.061139,0.776011,0.020668,-0.627408,0.019717,0.919915,-0.082007,-0.000369,0.732948,-0.020914,-0.679963,0.048595,0.504607,-0.127570,0.003146,0.781909,-0.001999,-0.623382,0.060470,0.112721,-0.115494,-0.002687,0.661682,-0.000482,-0.749780,-0.073445,0.051741,0.158196,0.001027,0.776549,-0.003409,-0.630047,-0.077272,0.051674,-0.146506
791,6.591667,-0.021502,0.829797,-0.003562,-0.557639,-0.015320,0.916957,0.005281,0.002514,0.872962,0.053546,-0.484835,-0.018380,0.994041,0.006675,-0.000824,0.887766,-0.008421,-0.460217,-0.007213,1.191192,0.024729,-0.212706,0.970214,-0.053857,-0.102670,-0.024316,1.395702,0.011092,0.182697,0.954707,-0.061350,0.226698,-0.081904,1.529326,0.022393,-0.054436,0.916856,-0.036617,-0.393791,-0.030141,1.386622,0.053178,-0.649391,0.731504,-0.179269,-0.105144,-0.090316,1.380376,0.117062,-0.565512,0.815439,0.079074,0.094888,-0.132701,1.092801,0.238936,-0.610249,0.773754,0.156965,0.065288,-0.217804,0.867261,0.178235,-0.024247,0.905676,-0.016628,-0.422949,0.013137,1.386150,-0.008177,0.263004,0.489173,-0.585937,-0.590099,0.069540,1.388776,-0.075654,0.448885,0.498086,-0.371639,-0.642103,0.121619,1.089708,-0.160478,-0.617467,-0.506156,0.265973,0.540185,0.065960,0.863577,-0.235311,-0.019813,0.777603,-0.083753,-0.622838,-0.050808,0.913973,0.092375,-0.053508,0.731293,-0.058835,-0.677411,0.005789,0.501380,0.136589,-0.000953,0.663959,0.000168,-0.747768,0.066648,0.113069,0.141598,-0.060970,0.777213,0.020748,-0.625933,0.020167,0.919941,-0.081813,-0.000335,0.734015,-0.020286,-0.678830,0.048980,0.504618,-0.127285,0.003428,0.781827,-0.001703,-0.623483,0.060522,0.112586,-0.115549,-0.002728,0.661694,-0.000522,-0.749769,-0.073440,0.051739,0.158196,0.001133,0.776500,-0.003357,-0.630107,-0.077278,0.051655,-0.146533
792,6.600000,-0.021888,0.831058,-0.003729,-0.555742,-0.015242,0.916917,0.005296,0.002247,0.874225,0.053190,-0.482594,-0.018368,0.993998,0.006695,-0.001050,0.889004,-0.008285,-0.457824,-0.007408,1.191169,0.024705,-0.212713,0.970410,-0.054416,-0.100481,-0.024502,1.395680,0.011073,0.182322,0.954370,-0.061153,0.228467,-0.082174,1.529282,0.022095,-0.054333,0.917466,-0.036980,-0.392347,-0.030550,1.386578,0.053123,-0.649512,0.731116,-0.181549,-0.103169,-0.090927,1.380360,0.116819,-0.566417,0.814838,0.076977,0.096363,-0.133473,1.092813,0.238704,-0.611373,0.773232,0.154781,0.066166,-0.217926,0.867032,0.177989,-0.024446,0.906443,-0.016885,-0.421283,0.013058,1.386149,-0.007998,0.263672,0.490176,-0.586056,-0.588848,0.069707,1.388797,-0.075268,0.449062,0.499724,-0.371396,-0.640846,0.122493,1.089773,-0.159812,-0.617978,-0.507212,0.265280,0.538949,0.067554,0.863577,-0.234863,-0.019889,0.778732,-0.083906,-0.621402,-0.051124,0.913884,0.092227,-0.053882,0.732026,-0.059049,-0.676571,0.005521,0.501315,0.136603,-0.001076,0.663846,0.000293,-0.747869,0.066701,0.113040,0.141602,-0.060792,0.777591,0.021032,-0.625472,0.020641,0.919950,-0.081635,-0.000213,0.734357,-0.019990,-0.678469,0.049216,0.504619,-0.127181,0.003485,0.781855,-0.001695,-0.623448,0.060531,0.112569,-0.115549,-0.002778,0.661871,-0.000441,-0.749612,-0.073383,0.051707,0.158221,0.001183,0.776516,-0.003355,-0.630087,-0.077272,0.051649,-0.146542
793,6.608333,-0.021900,0.832108,-0.003685,-0.554169,-0.015204,0.916885,0.005357,0.001922,0.875267,0.052939,-0.480730,-0.018331,0.993966,0.006756,-0.001239,0.890022,-0.008386,-0.455839,-0.007569,1.191159,0.024767,-0.212923,0.970531,-0.054997,-0.098530,-0.024696,1.395662,0.011060,0.182125,0.953997,-0.061018,0.230210,-0.082518,1.529260,0.021820,-0.054641,0.918198,-0.037459,-0.390544,-0.030927,1.386557,0.053083,-0.649414,0.731082,-0.182541,-0.102274,-0.091547,1.380303,0.116545,-0.567597,0.814064,0.075281,0.097295,-0.134289,1.092777,0.238410,-0.613935,0.771479,0.152531,0.068102,-0.217947,0.866801,0.177819,-0.024741,0.907237,-0.017352,-0.419534,0.012953,1.386149,-0.007843,0.264578,0.491456,-0.585919,-0.587510,0.069858,1.388817,-0.074895,0.449079,0.501307,-0.371177,-0.639724,0.123334,1.089845,-0.159188,-0.617182,-0.509422,0.265248,0.537791,0.069102,0.863619,-0.234488,-0.019870,0.779784,-0.083876,-0.620086,-0.051414,0.913839,0.092151,-0.054296,0.731927,-0.059387,-0.676615,0.005127,0.501266,0.136613,-0.001096,0.663851,0.000249,-0.747864,0.066688,0.113053,0.141598,-0.060701,0.778326,0.021333,-0.624556,0.021007,0.919930,-0.081437,-0.000102,0.735438,-0.019721,-0.677305,0.049419,0.504600,-0.127099,0.003518,0.781882,-0.001692,-0.623414,0.060533,0.112557,-0.115550,-0.002780,0.661852,-0.000461,-0.749629,-0.073390,0.051708,0.158217,0.001161,0.776522,-0.003421,-0.630079,-0.077271,0.051644,-0.146553
794,6.616667,-0.022141,0.833160,-0.003818,-0.552575,-0.015109,0.916851,0.005435,0.001715,0.876180,0.052792,-0.479082,-0.018281,0.993930,0.006832,-0.001557,0.890884,-0.008652,-0.454147,-0.007653,1.191136,0.024852,-0.213303,0.970581,-0.055658,-0.096832,-0.024898,1.395623,0.011047,0.182154,0.953627,-0.060882,0.231753,-0.082939,1.529266,0.021545,-0.054685,0.918849,-0.037615,-0.388987,-0.031281,1.386520,0.053047,-0.649514,0.730716,-0.184614,-0.100514,-0.092114,1.380252,0.116304,-0.568501,0.813487,0.073306,0.098344,-0.134999,1.092759,0.238195,-0.614827,0.771058,0.150764,0.068758,-0.218049,0.866509,0.177728,-0.025265,0.908095,-0.017711,-0.417626,0.012830,1.386138,-0.007712,0.265249,0.492830,-0.585672,-0.586302,0.070011,1.388873,-0.074526,0.449462,0.502863,-0.371159,-0.638242,0.124158,1.090002,-0.158746,-0.617053,-0.511226,0.264657,0.536517,0.070668,0.863548,-0.234125,-0.019901,0.781076,-0.083932,-0.618449,-0.051650,0.913776,0.092090,-0.054594,0.732277,-0.059502,-0.676202,0.004848,0.501212,0.136691,-0.001169,0.663848,0.000276,-0.747867,0.066675,0.113057,0.141606,-0.060519,0.779291,0.021656,-0.623357,0.021431,0.919926,-0.081219,-0.000052,0.735923,-0.019394,-0.676787,0.049627,0.504589,-0.126953,0.003609,0.781890,-0.001739,-0.623403,0.060542,0.112545,-0.115563,-0.002846,0.662078,-0.000512,-0.749429,-0.073400,0.051702,0.158217,0.001289,0.776507,-0.003410,-0.630098,-0.077266,0.051637,-0.146558
795,6.625000,-0.022181,0.834583,-0.003728,-0.550422,-0.015173,0.916895,0.005422,0.001676,0.877135,0.053061,-0.477301,-0.018346,0.993974,0.006826,-0.001830,0.891721,-0.008943,-0.452493,-0.007719,1.191135,0.024965,-0.213576,0.970663,-0.056235,-0.095055,-0.025071,1.395605,0.011044,0.181738,0.953258,-0.060848,0.233599,-0.083269,1.529230,0.021291,-0.054862,0.919461,-0.037903,-0.387486,-0.031603,1.386506,0.053023,-0.649331,0.730784,-0.185367,-0.099819,-0.092637,1.380214,0.116083,-0.569610,0.812758,0.072114,0.098839,-0.135760,1.092744,0.237945,-0.616579,0.769851,0.149308,0.069770,-0.218105,0.866291,0.177632,-0.025738,0.908796,-0.018175,-0.416049,0.012734,1.386144,-0.007572,-0.265935,-0.494255,0.585525,0.584936,0.070142,1.388929,-0.074189,0.451417,0.503996,-0.370102,-0.636581,0.125067,1.090163,-0.158281,-0.615342,-0.517207,0.259884,0.535082,0.071689,0.863346,-0.233570,-0.020159,0.781869,-0.084297,-0.617388,-0.052160,0.913798,0.091887,-0.054793,0.732663,-0.059672,-0.675753,0.004634,0.501293,0.136667,-0.001215,0.663863,0.000309,-0.747853,0.066670,0.113061,0.141614,-0.060385,0.779957,0.021931,-0.622527,0.021815,0.919993,-0.081042,0.000057,0.736115,-0.019144,-0.676585,0.049828,0.504653,-0.126855,0.003639,0.781939,-0.001732,-0.623342,0.060548,0.112541,-0.115550,-0.002921,0.662070,-0.000495,-0.749436,-0.073405,0.051702,0.158212,0.001292,0.776526,-0.003431,-0.630075,-0.077259,0.051639,-0.146565
796,6.633333,-0.022134,0.835537,-0.003907,-0.548974,-0.015150,0.916933,0.005558,0.001441,0.878018,0.052786,-0.475706,-0.018335,0.994012,0.006929,-0.002021,0.892562,-0.009094,-0.450829,-0.007878,1.191119,0.025030,-0.213667,0.970767,-0.056769,-0.093458,-0.025282,1.395579,0.011029,0.181399,0.952971,-0.060735,0.235058,-0.083580,1.529209,0.021039,-0.054891,0.920073,-0.038131,-0.386003,-0.031966,1.386480,0.052983,-0.649379,0.730602,-0.186381,-0.098941,-0.093201,1.380183,0.115848,-0.570541,0.812151,0.070578,0.099559,-0.136394,1.092726,0.237715,-0.617893,0.769134,0.147173,0.070574,-0.218131,0.866045,0.177550,-0.026080,0.909472,-0.018408,-0.414537,0.012597,1.386136,-0.007446,-0.266337,-0.494783,0.585918,0.583913,0.070223,1.388967,-0.073873,0.449558,0.505500,-0.370754,-0.636324,0.125767,1.090220,-0.157625,-0.616551,-0.514308,0.263946,0.534495,0.073444,0.863694,-0.233406,-0.020367,0.782716,-0.084276,-0.616310,-0.052438,0.913857,0.091894,-0.054945,0.732908,-0.059831,-0.675461,0.004420,0.501356,0.136631,-0.001079,0.664017,0.000082,-0.747717,0.066617,0.113091,0.141616,-0.060392,0.780572,0.022244,-0.621744,0.022137,0.920010,-0.080778,0.000173,0.736380,-0.018885,-0.676305,0.050037,0.504683,-0.126772,0.003673,0.781950,-0.001732,-0.623328,0.060554,0.112545,-0.115555,-0.002829,0.661911,-0.000647,-0.749577,-0.073455,0.051718,0.158188,0.001289,0.776547,-0.003485,-0.630049,-0.077255,0.051649,-0.146573
797,6.641667,-0.021939,0.836462,-0.003775,-0.547573,-0.015198,0.916931,0.005647,0.001355,0.878763,0.052617,-0.474348,-0.018348,0.994012,0.007014,-0.002277,0.893244,-0.009206,-0.449473,-0.007982,1.191118,0.025087,-0.213923,0.970807,-0.057350,-0.092095,-0.025462,1.395569,0.011043,0.181074,0.952702,-0.060745,0.236391,-0.083899,1.529188,0.020822,-0.055398,0.920695,-0.038366,-0.384421,-0.032267,1.386465,0.052977,-0.649289,0.730528,-0.187479,-0.098004,-0.093707,1.380085,0.115632,-0.571519,0.811500,0.069230,0.100209,-0.137090,1.092657,0.237502,-0.618993,0.768516,0.145515,0.071112,-0.218193,0.865765,0.177468,-0.026370,0.910033,-0.018535,-0.413280,0.012479,1.386149,-0.007317,-0.266921,-0.495787,0.585848,0.582864,0.070285,1.389024,-0.073585,0.449983,0.507004,-0.370505,-0.634971,0.126405,1.090340,-0.157176,-0.617160,-0.515227,0.262243,0.533744,0.074721,0.863635,-0.233089,-0.020727,0.783965,-0.084411,-0.614690,-0.052775,0.913867,0.091857,-0.055148,0.733217,-0.059978,-0.675095,0.004294,0.501398,0.136614,-0.001286,0.663875,0.000251,-0.747842,0.066708,0.113089,0.141602,-0.060337,0.781577,0.022350,-0.620481,0.022380,0.919996,-0.080563,0.000189,0.737162,-0.018479,-0.675463,0.050264,0.504667,-0.126552,0.003716,0.781969,-0.001723,-0.623304,0.060560,0.112536,-0.115553,-0.002992,0.662049,-0.000541,-0.749454,-0.073356,0.051703,0.158194,0.001342,0.776552,-0.003456,-0.630042,-0.077251,0.051650,-0.146577
798,6.650000,-0.021871,0.837636,-0.003642,-0.545779,-0.015330,0.916927,0.005592,0.001358,0.879572,0.052775,-0.472829,-0.018464,0.994008,0.006963,-0.002550,0.893960,-0.009253,-0.448045,-0.008097,1.191128,0.025111,-0.214009,0.970881,-0.057858,-0.090795,-0.025645,1.395572,0.011049,0.180578,0.952509,-0.060748,0.237547,-0.084150,1.529152,0.020611,-0.055661,0.921188,-0.038572,-0.383180,-0.032578,1.386456,0.052958,-0.649262,0.730452,-0.188250,-0.097267,-0.094181,1.380035,0.115450,-0.572437,0.810905,0.067986,0.100630,-0.137677,1.092610,0.237288,-0.620078,0.767961,0.143705,0.071334,-0.218207,0.865498,0.177443,-0.026599,0.910607,-0.018718,-0.411992,0.012359,1.386176,-0.007192,-0.267520,-0.497012,0.585633,0.581761,0.070351,1.389081,-0.073297,0.449422,0.508107,-0.371020,-0.634185,0.127078,1.090489,-0.156808,-0.617489,-0.514338,0.264689,0.533014,0.076146,0.863744,-0.232829,-0.020958,0.784730,-0.084775,-0.613655,-0.053278,0.913853,0.091640,-0.055249,0.733472,-0.060138,-0.674796,0.004071,0.501444,0.136589,-0.001172,0.664077,0.000040,-0.747664,0.066605,0.113136,0.141649,-0.060128,0.782262,0.022420,-0.619636,0.022618,0.920000,-0.080456,0.000116,0.737874,-0.018183,-0.674694,0.050379,0.504653,-0.126352,0.003828,0.781997,-0.001731,-0.623268,0.060564,0.112530,-0.115554,-0.002993,0.661954,-0.000743,-0.749538,-0.073459,0.051735,0.158193,0.001394,0.776554,-0.003541,-0.630040,-0.077254,0.051663,-0.146581
799,6.658333,-0.021820,0.838393,-0.003474,-0.544619,-0.015359,0.916901,0.005596,0.001071,0.880274,0.052607,-0.471539,-0.018474,0.993982,0.006981,-0.002638,0.894632,-0.009212,-0.446701,-0.008263,1.191149,0.025142,-0.214241,0.970885,-0.058617,-0.089710,-0.025798,1.395593,0.011062,0.180101,0.952406,-0.060597,0.238360,-0.084407,1.529107,0.020353,-0.055986,0.921671,-0.038723,-0.381954,-0.032856,1.386469,0.052950,-0.649458,0.730036,-0.189933,-0.095793,-0.094617,1.379991,0.115279,-0.573071,0.810515,0.066003,0.101483,-0.138132,1.092573,0.237125,-0.620231,0.768235,0.141457,0.071537,-0.218236,0.865188,0.177484,-0.026724,0.911227,-0.019007,-0.410596,0.012262,1.386205,-0.007066,-0.268010,-0.498154,0.585533,0.580658,0.070455,1.389117,-0.072994,0.451599,0.509382,-0.369520,-0.632490,0.127825,1.090623,-0.156413,-0.616131,-0.520843,0.258689,0.531211,0.076902,0.863459,-0.232466,-0.021077,0.785399,-0.084882,-0.612780,-0.053545,0.913814,0.091538,-0.055425,0.733804,-0.060307,-0.674406,0.003887,0.501424,0.136560,-0.001254,0.664075,0.000016,-0.747665,0.066592,0.113149,0.141655,-0.060123,0.782674,0.022500,-0.619112,0.022827,0.919987,-0.080345,0.000308,0.738097,-0.017976,-0.674455,0.050573,0.504642,-0.126273,0.003574,0.782133,-0.002041,-0.623099,0.060530,0.112654,-0.115479,-0.003026,0.661961,-0.000729,-0.749532,-0.073463,0.051726,0.158194,0.001359,0.776634,-0.003541,-0.629941,-0.077228,0.051673,-0.146554
800,6.666667,-0.022278,0.838894,-0.003669,-0.543827,-0.015197,0.916825,0.005659,0.000694,0.880848,0.052356,-0.470494,-0.018389,0.993904,0.007053,-0.002910,0.895212,-0.009346,-0.445534,-0.008374,1.191169,0.025218,-0.214783,0.970823,-0.059304,-0.088620,-0.025999,1.395602,0.011096,0.180089,0.952174,-0.060651,0.239280,-0.084842,1.529125,0.020151,-0.056030,0.922184,-0.038760,-0.380703,-0.033161,1.386473,0.052965,-0.649619,0.729751,-0.191013,-0.094719,-0.095089,1.379977,0.115126,-0.574031,0.809903,0.064231,0.102079,-0.138601,1.092538,0.236923,-0.620936,0.768035,0.139174,0.072054,-0.218118,0.864812,0.177532,-0.027172,0.911751,-0.019398,-0.409384,0.012113,1.386239,-0.006933,-0.268263,-0.498851,0.585593,0.579883,0.070477,1.389201,-0.072707,0.449754,0.510637,-0.370498,-0.632220,0.128328,1.090773,-0.156034,-0.616652,-0.518302,0.262734,0.531107,0.078451,0.863830,-0.232430,-0.020825,0.785723,-0.084653,-0.612405,-0.053542,0.913684,0.091528,-0.055783,0.733982,-0.060615,-0.674155,0.003586,0.501252,0.136558,-0.001240,0.664075,0.000008,-0.747665,0.066585,0.113158,0.141656,-0.060114,0.782960,0.022708,-0.618744,0.023147,0.919967,-0.080210,0.000514,0.738144,-0.017781,-0.674409,0.050802,0.504628,-0.126257,0.003601,0.782171,-0.001976,-0.623051,0.060532,0.112651,-0.115465,-0.003045,0.661965,-0.000767,-0.749528,-0.073470,0.051737,0.158198,0.001306,0.776645,-0.003577,-0.629927,-0.077229,0.051689,-0.146562
