Format Version,1.21,Take Name,rutina1,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-16 03.39.44.594 PM,Total Frames in Take,2695,Total Exported Frames,675,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
32,1.066667,-0.004639,0.685054,-0.006640,-0.728448,-0.006605,0.916640,0.003309,0.044377,0.682218,0.030979,-0.729143,-0.007842,0.993787,0.003128,-0.004446,0.683139,0.017919,-0.730055,0.013841,1.197656,-0.001477,-0.084147,0.718065,-0.041917,-0.689598,-0.000621,1.402683,0.006108,-0.064327,0.750367,-0.095527,-0.650912,-0.005959,1.543750,0.014835,-0.026293,0.711690,-0.013340,-0.701875,0.020978,1.391504,0.042110,-0.516661,0.681360,0.075073,-0.513006,0.019803,1.389859,0.130071,-0.435012,0.743950,0.191924,-0.469541,0.038786,1.143662,0.325969,-0.390728,0.724071,0.268321,-0.501056,-0.005316,0.941551,0.455814,-0.038310,0.711976,0.019034,-0.700900,0.016023,1.393925,-0.032771,0.040967,0.434384,-0.521612,-0.733180,0.017302,1.401072,-0.120456,0.183980,0.476259,-0.413918,-0.753658,-0.007429,1.148769,-0.307754,0.342615,0.498860,-0.333850,-0.722702,-0.057355,0.952813,-0.446423,0.009549,0.687149,-0.065108,-0.723530,-0.000836,0.916952,0.097225,-0.030959,0.708114,-0.033100,-0.704642,0.033125,0.501782,0.140485,0.002490,0.663224,0.002504,-0.748412,0.067596,0.112068,0.141317,-0.075748,0.690246,-0.004364,-0.719586,-0.012375,0.916328,-0.090608,-0.008404,0.696637,-0.040143,-0.716251,0.034049,0.502353,-0.133739,0.003002,0.779859,0.000375,-0.625948,0.060761,0.112417,-0.116047,0.004033,0.662156,0.004209,-0.749344,-0.072948,0.051903,0.158315,0.002655,0.775742,0.001056,-0.631044,-0.077350,0.051870,-0.146393
33,1.100000,-0.004565,0.685610,-0.006813,-0.727923,-0.006795,0.916668,0.003600,0.045085,0.682760,0.030720,-0.728603,-0.008043,0.993815,0.003392,-0.004319,0.683656,0.015747,-0.729622,0.013759,1.197621,-0.001480,-0.083731,0.718641,-0.043155,-0.688972,-0.001323,1.402627,0.005436,-0.063754,0.751010,-0.097341,-0.649957,-0.006830,1.543770,0.013846,-0.033131,0.712249,-0.011782,-0.701045,0.020260,1.391626,0.041502,-0.545346,0.681248,0.069598,-0.483378,0.018951,1.388927,0.129436,-0.458832,0.747965,0.198025,-0.436815,0.038529,1.133518,0.313098,-0.419193,0.722872,0.280596,-0.472227,-0.009686,0.923510,0.428365,-0.038549,0.713319,0.015996,-0.699596,0.015400,1.393795,-0.033393,0.030804,0.401376,-0.551376,-0.730707,0.016997,1.400603,-0.121100,0.185752,0.453469,-0.435261,-0.755255,-0.004992,1.138827,-0.295280,0.359052,0.483659,-0.354856,-0.715006,-0.056275,0.936874,-0.423217,0.009571,0.687684,-0.065032,-0.723028,-0.001169,0.917012,0.097525,-0.031584,0.708450,-0.033176,-0.704273,0.032701,0.501835,0.140779,0.002326,0.663245,0.002531,-0.748394,0.067561,0.112095,0.141323,-0.075412,0.690560,-0.003994,-0.719322,-0.012420,0.916324,-0.090325,-0.009033,0.697260,-0.040288,-0.715629,0.033606,0.502304,-0.133451,0.002880,0.779880,0.000392,-0.625923,0.060738,0.112443,-0.116013,0.003699,0.662063,0.004134,-0.749428,-0.072974,0.051901,0.158296,0.002544,0.775771,0.001085,-0.631008,-0.077361,0.051878,-0.146379
34,1.133333,-0.004428,0.686146,-0.007073,-0.727416,-0.007016,0.916707,0.003836,0.047471,0.682691,0.029767,-0.728556,-0.008279,0.993853,0.003584,-0.005505,0.683468,0.014724,-0.729811,0.013915,1.197686,-0.002270,-0.084977,0.718987,-0.044363,-0.688381,-0.001804,1.402642,0.004722,-0.062713,0.751968,-0.099449,-0.648631,-0.007809,1.543743,0.013139,-0.040638,0.712179,-0.009621,-0.700755,0.019831,1.391696,0.040774,-0.569216,0.680618,0.065228,-0.456615,0.018548,1.387790,0.128663,-0.475840,0.753316,0.206471,-0.404303,0.039038,1.124788,0.301171,-0.436527,0.726311,0.294407,-0.441861,-0.014947,0.908094,0.402329,-0.039664,0.712988,0.011686,-0.699955,0.014927,1.393875,-0.034118,0.026480,0.376949,-0.573711,-0.726680,0.016421,1.400291,-0.121856,0.190037,0.429482,-0.453865,-0.757257,-0.001712,1.131184,-0.284957,0.370222,0.464803,-0.379151,-0.709323,-0.055080,0.923906,-0.401416,0.009641,0.688334,-0.065075,-0.722405,-0.001530,0.917103,0.097769,-0.032258,0.709269,-0.033143,-0.703420,0.032288,0.501931,0.141122,0.002113,0.663211,0.002298,-0.748426,0.067490,0.112158,0.141316,-0.075615,0.691486,-0.004146,-0.718410,-0.012502,0.916311,-0.090097,-0.009099,0.698196,-0.039857,-0.714739,0.033788,0.502317,-0.133196,0.002650,0.779867,0.000425,-0.625940,0.060711,0.112456,-0.116003,0.003390,0.662071,0.003803,-0.749424,-0.073005,0.051875,0.158301,0.002299,0.775798,0.001086,-0.630976,-0.077370,0.051858,-0.146383
35,1.166667,-0.004339,0.686467,-0.007272,-0.727111,-0.007388,0.916656,0.004010,0.049426,0.682412,0.028732,-0.728729,-0.008663,0.993802,0.003727,-0.006975,0.683064,0.014036,-0.730190,0.013752,1.197468,-0.003004,-0.086152,0.719351,-0.044152,-0.687869,-0.002580,1.402367,0.004253,-0.060388,0.752861,-0.102633,-0.647317,-0.008797,1.543627,0.012962,-0.044497,0.711238,-0.008058,-0.701495,0.019126,1.391443,0.040269,-0.585914,0.678660,0.067265,-0.437722,0.018084,1.386869,0.128129,-0.486421,0.758140,0.221002,-0.373866,0.040082,1.117640,0.290551,-0.444845,0.732007,0.308117,-0.413935,-0.020646,0.895859,0.376987,-0.042508,0.712484,0.008817,-0.700344,0.014137,1.393698,-0.034615,0.023904,0.357638,-0.592682,-0.721285,0.015494,1.400114,-0.122355,0.194267,0.403615,-0.469956,-0.760590,0.002367,1.125236,-0.276040,0.377478,0.440866,-0.404814,-0.706593,-0.054095,0.913437,-0.380845,0.009536,0.688674,-0.065046,-0.722085,-0.001985,0.917090,0.097948,-0.032719,0.709303,-0.033384,-0.703352,0.031855,0.501914,0.141236,0.001935,0.663209,0.002184,-0.748428,0.067461,0.112176,0.141320,-0.075924,0.691772,-0.004341,-0.718100,-0.012791,0.916221,-0.089928,-0.009143,0.698429,-0.039741,-0.714517,0.033812,0.502268,-0.133079,0.002287,0.779894,0.000514,-0.625907,0.060694,0.112438,-0.115964,0.003204,0.662037,0.003695,-0.749456,-0.073010,0.051833,0.158299,0.002074,0.775793,0.001368,-0.630983,-0.077356,0.051795,-0.146392
36,1.200000,-0.004369,0.686569,-0.007400,-0.727014,-0.007981,0.916693,0.004083,0.050819,0.681621,0.028413,-0.729385,-0.009274,0.993839,0.003790,-0.007512,0.682025,0.013262,-0.731170,0.013405,1.197246,-0.003462,-0.087475,0.719367,-0.043828,-0.687705,-0.003297,1.402115,0.003789,-0.059391,0.753700,-0.105018,-0.646049,-0.009732,1.543550,0.012838,-0.045724,0.709668,-0.007395,-0.703012,0.018531,1.391242,0.039746,-0.600482,0.675797,0.070829,-0.421549,0.017883,1.386447,0.127598,-0.493058,0.761958,0.239322,-0.345019,0.042016,1.111808,0.280374,-0.446055,0.737840,0.326690,-0.387169,-0.025798,0.886353,0.351650,-0.044760,0.712694,0.006587,-0.700015,0.013326,1.393468,-0.035124,0.024662,0.341985,-0.609755,-0.714589,0.014729,1.399893,-0.122863,0.202120,0.378427,-0.481999,-0.763949,0.007640,1.119898,-0.267438,0.386745,0.414711,-0.422964,-0.706785,-0.052595,0.904603,-0.360228,0.009553,0.687647,-0.064988,-0.723068,-0.002604,0.917141,0.098023,-0.033201,0.709601,-0.033935,-0.703003,0.031253,0.501958,0.141239,0.001810,0.663210,0.002111,-0.748428,0.067424,0.112239,0.141370,-0.076137,0.691403,-0.004684,-0.718431,-0.013357,0.916245,-0.089856,-0.009413,0.697704,-0.039875,-0.715214,0.033554,0.502322,-0.132959,0.002435,0.779919,0.000336,-0.625875,0.060658,0.112491,-0.115954,0.003009,0.662115,0.003533,-0.749388,-0.073030,0.051856,0.158344,0.002034,0.775862,0.000923,-0.630899,-0.077391,0.051834,-0.146365
37,1.233333,-0.004567,0.686399,-0.007733,-0.727170,-0.008661,0.916697,0.004023,0.051873,0.681317,0.028738,-0.729583,-0.010012,0.993841,0.003716,-0.007992,0.681720,0.012378,-0.731465,0.013016,1.196864,-0.003755,-0.087928,0.719549,-0.043314,-0.687490,-0.004082,1.401703,0.003407,-0.060033,0.754120,-0.106874,-0.645196,-0.010533,1.543603,0.012684,-0.045288,0.707602,-0.008643,-0.705106,0.017797,1.390891,0.039352,-0.617428,0.670458,0.072580,-0.404970,0.017661,1.386325,0.127218,-0.495398,0.765679,0.260340,-0.317079,0.046166,1.106838,0.270130,-0.446915,0.736906,0.353336,-0.363855,-0.029699,0.879346,0.326180,-0.046812,0.713792,0.004633,-0.698777,0.012526,1.393069,-0.035515,0.030811,0.332691,-0.623343,-0.706973,0.014201,1.399519,-0.123247,0.218832,0.356196,-0.488166,-0.766114,0.013722,1.115251,-0.259411,0.403474,0.391613,-0.431350,-0.705539,-0.051304,0.897193,-0.339529,0.009088,0.688391,-0.065401,-0.722328,-0.003241,0.917165,0.097959,-0.033257,0.709377,-0.034067,-0.703220,0.031088,0.502020,0.141167,0.001583,0.663173,0.002024,-0.748462,0.067378,0.112289,0.141337,-0.076624,0.691427,-0.005076,-0.718353,-0.014080,0.916228,-0.089914,-0.009468,0.700214,-0.040127,-0.712741,0.033350,0.502371,-0.133078,0.002005,0.779914,0.000323,-0.625883,0.060631,0.112518,-0.115945,0.002623,0.661980,0.003347,-0.749509,-0.073048,0.051842,0.158311,0.001729,0.775809,0.001089,-0.630964,-0.077377,0.051782,-0.146385
38,1.266667,-0.005202,0.685939,-0.007953,-0.727597,-0.009295,0.916662,0.003577,0.051186,0.681612,0.030709,-0.729275,-0.010738,0.993805,0.003320,-0.006642,0.682229,0.010813,-0.731029,0.012653,1.196501,-0.003377,-0.088596,0.719935,-0.043342,-0.686998,-0.004542,1.401361,0.002919,-0.061452,0.754273,-0.107954,-0.644703,-0.011161,1.543649,0.012357,-0.045249,0.706325,-0.009673,-0.706374,0.017294,1.390707,0.038937,-0.630352,0.663869,0.078972,-0.394586,0.017472,1.386285,0.126811,-0.497235,0.765018,0.285707,-0.293046,0.050909,1.102840,0.260563,-0.451659,0.729945,0.383016,-0.341297,-0.031317,0.874136,0.301024,-0.048014,0.716870,0.001620,-0.695550,0.012121,1.392574,-0.035945,0.034989,0.318757,-0.637346,-0.700685,0.014568,1.398830,-0.123673,0.234828,0.337656,-0.492429,-0.767045,0.019495,1.110278,-0.250413,0.425720,0.372072,-0.436632,-0.699769,-0.049458,0.890613,-0.319316,0.009343,0.687817,-0.065678,-0.722846,-0.003757,0.917079,0.097507,-0.033486,0.709134,-0.034590,-0.703428,0.030625,0.501968,0.141002,0.001440,0.663154,0.001910,-0.748479,0.067337,0.112324,0.141325,-0.076622,0.691009,-0.005702,-0.718751,-0.014832,0.916244,-0.090353,-0.009744,0.700045,-0.040548,-0.712880,0.032948,0.502392,-0.133180,0.001868,0.779928,0.000225,-0.625866,0.060591,0.112539,-0.115946,0.002041,0.662059,0.002824,-0.749443,-0.073067,0.051825,0.158302,0.001611,0.775812,0.001019,-0.630962,-0.077395,0.051758,-0.146393
39,1.300000,-0.004786,0.685643,-0.008035,-0.727878,-0.010195,0.916727,0.003489,0.051277,0.682265,0.033329,-0.728542,-0.011604,0.993870,0.003176,-0.004990,0.683210,0.009137,-0.730148,0.012547,1.196080,-0.002782,-0.088970,0.720307,-0.044882,-0.686460,-0.004696,1.400965,0.002504,-0.062901,0.754221,-0.108449,-0.644541,-0.011723,1.543617,0.011731,-0.045912,0.705136,-0.011236,-0.707495,0.017047,1.390484,0.038629,-0.645046,0.658170,0.082232,-0.379428,0.017515,1.386186,0.126508,-0.502433,0.762955,0.303173,-0.271194,0.055370,1.098883,0.250497,-0.466728,0.718158,0.408427,-0.315597,-0.030233,0.869845,0.277344,-0.048158,0.721375,-0.001430,-0.690866,0.012070,1.391998,-0.036274,0.036443,0.299356,-0.651151,-0.696462,0.015657,1.397937,-0.123985,0.247631,0.323901,-0.497381,-0.765754,0.024238,1.105175,-0.240457,0.447053,0.362007,-0.440247,-0.689404,-0.046555,0.884107,-0.300318,0.009099,0.687527,-0.065785,-0.723115,-0.004581,0.917210,0.097414,-0.033897,0.710101,-0.035227,-0.702401,0.030023,0.502107,0.140808,0.001352,0.663136,0.001842,-0.748495,0.067311,0.112347,0.141324,-0.077025,0.691062,-0.005895,-0.718655,-0.015808,0.916243,-0.090436,-0.010045,0.700152,-0.041273,-0.712729,0.032324,0.502445,-0.133388,0.001788,0.779951,0.000093,-0.625838,0.060570,0.112567,-0.115947,0.001831,0.662017,0.002661,-0.749482,-0.073079,0.051816,0.158306,0.001510,0.775837,0.000857,-0.630931,-0.077396,0.051742,-0.146398
40,1.333333,-0.004630,0.686052,-0.007777,-0.727496,-0.011231,0.916663,0.003100,0.050911,0.683025,0.036799,-0.727689,-0.012594,0.993808,0.002796,-0.002619,0.684101,0.007833,-0.729341,0.012469,1.195774,-0.002056,-0.088331,0.720910,-0.046069,-0.685831,-0.004507,1.400706,0.002113,-0.064946,0.754448,-0.110032,-0.643803,-0.011662,1.543706,0.011001,-0.047194,0.705175,-0.012160,-0.707356,0.017136,1.390386,0.038344,-0.660000,0.654489,0.080109,-0.360037,0.017590,1.386043,0.126221,-0.512642,0.758734,0.314875,-0.249750,0.058708,1.095555,0.241437,-0.484982,0.704732,0.421598,-0.300665,-0.027169,0.865837,0.255223,-0.048090,0.725150,-0.003249,-0.686902,0.012339,1.391513,-0.036578,0.038581,0.278727,-0.662720,-0.693992,0.016888,1.397257,-0.124257,0.255538,0.314094,-0.504171,-0.762795,0.027533,1.100545,-0.230079,0.461301,0.357605,-0.449588,-0.676159,-0.042803,0.878292,-0.283029,0.009063,0.687233,-0.066490,-0.723331,-0.005722,0.917130,0.097031,-0.034486,0.710414,-0.035795,-0.702026,0.029344,0.502105,0.140795,0.001168,0.663117,0.001821,-0.748512,0.067276,0.112376,0.141324,-0.076891,0.692434,-0.006219,-0.717346,-0.016739,0.916196,-0.090832,-0.010639,0.699699,-0.041918,-0.713128,0.031592,0.502384,-0.133424,0.001653,0.779975,0.000077,-0.625809,0.060539,0.112592,-0.115935,0.001525,0.662006,0.002532,-0.749492,-0.073096,0.051803,0.158297,0.001261,0.775838,0.000691,-0.630930,-0.077411,0.051740,-0.146405
41,1.366667,-0.004071,0.686311,-0.007712,-0.727256,-0.012198,0.916570,0.002949,0.050844,0.683514,0.039483,-0.727094,-0.013495,0.993715,0.002589,-0.000368,0.684673,0.006996,-0.728817,0.012352,1.195652,-0.001478,-0.087203,0.721619,-0.046274,-0.685216,-0.004247,1.400632,0.001757,-0.066256,0.754916,-0.112471,-0.642699,-0.011228,1.543887,0.010406,-0.049285,0.705741,-0.012299,-0.706647,0.017322,1.390432,0.038066,-0.670905,0.652714,0.079322,-0.342869,0.017635,1.385841,0.125931,-0.525931,0.751067,0.324199,-0.232789,0.060296,1.092641,0.233462,-0.505393,0.690013,0.432328,-0.285575,-0.022499,0.862407,0.235576,-0.047940,0.728215,-0.005607,-0.683648,0.012641,1.391236,-0.036867,0.041297,0.260630,-0.671443,-0.692482,0.017978,1.396705,-0.124520,0.260710,0.305686,-0.512102,-0.759169,0.029806,1.096810,-0.220814,0.467894,0.356339,-0.460326,-0.664980,-0.038988,0.873408,-0.267810,0.008713,0.687957,-0.066926,-0.722606,-0.006756,0.917099,0.096884,-0.034972,0.710302,-0.036383,-0.702086,0.028730,0.502118,0.140722,0.001002,0.663041,0.001728,-0.748580,0.067246,0.112395,0.141317,-0.077164,0.692460,-0.006454,-0.717289,-0.017640,0.916040,-0.090986,-0.010997,0.700727,-0.042629,-0.712069,0.030993,0.502265,-0.133603,0.001534,0.779996,-0.000067,-0.625783,0.060501,0.112616,-0.115928,0.001349,0.662068,0.002380,-0.749439,-0.073101,0.051770,0.158311,0.001222,0.775835,0.000660,-0.630935,-0.077424,0.051711,-0.146402
42,1.400000,-0.002977,0.686216,-0.006671,-0.727361,-0.013315,0.916558,0.002711,0.051455,0.683682,0.041841,-0.726761,-0.014378,0.993707,0.002339,0.001253,0.684991,0.006625,-0.728520,0.012342,1.195602,-0.001244,-0.086984,0.722328,-0.046247,-0.684498,-0.003914,1.400619,0.001388,-0.065363,0.755758,-0.114193,-0.641496,-0.010855,1.543893,0.010014,-0.050968,0.706519,-0.011401,-0.705764,0.017607,1.390487,0.037744,-0.677385,0.652476,0.080486,-0.330069,0.017731,1.385566,0.125592,-0.538886,0.743858,0.328850,-0.219397,0.060469,1.090199,0.226986,-0.528872,0.676382,0.438004,-0.266373,-0.018151,0.859865,0.220156,-0.047517,0.730290,-0.007662,-0.681440,0.012991,1.391083,-0.037195,0.044182,0.246877,-0.677729,-0.691218,0.018865,1.396270,-0.124830,0.263818,0.298585,-0.519271,-0.756045,0.031640,1.094081,-0.213528,0.472717,0.351159,-0.472966,-0.655384,-0.035506,0.869861,-0.255742,0.008461,0.687502,-0.067509,-0.722989,-0.007845,0.917087,0.096644,-0.035363,0.709481,-0.036982,-0.702864,0.028164,0.502167,0.140643,0.000754,0.662875,0.001938,-0.748727,0.067270,0.112389,0.141319,-0.077623,0.692510,-0.007234,-0.717184,-0.018784,0.916029,-0.091223,-0.011339,0.701707,-0.042987,-0.711078,0.030587,0.502323,-0.133655,0.001539,0.780011,-0.000122,-0.625764,0.060489,0.112621,-0.115936,0.001054,0.662229,0.002429,-0.749297,-0.073068,0.051750,0.158336,0.001172,0.775898,0.000516,-0.630858,-0.077431,0.051705,-0.146411
43,1.433333,-0.002571,0.686427,-0.006593,-0.727164,-0.013925,0.916529,0.002696,0.051969,0.683825,0.042574,-0.726547,-0.014937,0.993678,0.002286,0.002216,0.685133,0.006640,-0.728384,0.012144,1.195530,-0.001238,-0.086003,0.723017,-0.046251,-0.683894,-0.003838,1.400571,0.001104,-0.063245,0.756844,-0.114627,-0.640350,-0.010579,1.543751,0.009541,-0.051731,0.706724,-0.010717,-0.705514,0.017655,1.390461,0.037483,-0.682639,0.651776,0.081472,-0.320240,0.017730,1.385358,0.125320,-0.549513,0.739012,0.328967,-0.208991,0.060944,1.088431,0.221838,-0.544864,0.670374,0.437812,-0.249082,-0.013947,0.858024,0.209059,-0.047675,0.731563,-0.008917,-0.680046,0.013068,1.390959,-0.037459,0.043943,0.235006,-0.683297,-0.689888,0.019274,1.396030,-0.125078,0.266305,0.292776,-0.524723,-0.753677,0.033220,1.092353,-0.208355,0.477631,0.348722,-0.480433,-0.647646,-0.032768,0.867433,-0.246795,0.008349,0.687216,-0.067454,-0.723267,-0.008510,0.917099,0.096632,-0.035693,0.708342,-0.037680,-0.703959,0.027548,0.502171,0.140517,0.000610,0.662810,0.002005,-0.748784,0.067268,0.112390,0.141343,-0.077834,0.692173,-0.007223,-0.717486,-0.019340,0.915958,-0.091241,-0.011525,0.701147,-0.043572,-0.711590,0.030126,0.502279,-0.133829,0.001365,0.780009,-0.000151,-0.625767,0.060453,0.112651,-0.115915,0.000904,0.662303,0.002440,-0.749231,-0.073062,0.051733,0.158366,0.001028,0.775865,0.000537,-0.630898,-0.077449,0.051698,-0.146400
44,1.466667,-0.002437,0.686574,-0.006745,-0.727025,-0.014261,0.916510,0.002616,0.052224,0.683890,0.043152,-0.726433,-0.015276,0.993659,0.002175,0.002796,0.685173,0.006239,-0.728348,0.012050,1.195507,-0.001260,-0.084927,0.723618,-0.045405,-0.683450,-0.003889,1.400555,0.000794,-0.060908,0.757762,-0.114573,-0.639500,-0.010238,1.543630,0.009198,-0.052742,0.706580,-0.010343,-0.705589,0.017599,1.390491,0.037189,-0.687516,0.649721,0.081005,-0.314042,0.017711,1.385218,0.125016,-0.546537,0.735958,0.338367,-0.212535,0.062659,1.087588,0.218533,-0.539701,0.658133,0.455285,-0.261341,-0.013084,0.857540,0.204692,-0.047794,0.731657,-0.009745,-0.679926,0.013019,1.390886,-0.037754,0.044099,0.229365,-0.686258,-0.688837,0.019251,1.395873,-0.125376,0.268094,0.288266,-0.528626,-0.752052,0.034102,1.091497,-0.205898,0.480009,0.344874,-0.486586,-0.643341,-0.031081,0.866248,-0.241505,0.008082,0.687908,-0.067614,-0.722597,-0.008884,0.917118,0.096555,-0.035733,0.708214,-0.037915,-0.704073,0.027382,0.502205,0.140405,0.000540,0.662749,0.001937,-0.748839,0.067261,0.112390,0.141330,-0.077830,0.691439,-0.007426,-0.718192,-0.019638,0.915902,-0.091322,-0.011711,0.701205,-0.043782,-0.711517,0.029904,0.502225,-0.133840,0.001373,0.780017,-0.000164,-0.625757,0.060450,0.112640,-0.115913,0.000910,0.662411,0.002374,-0.749136,-0.073054,0.051706,0.158375,0.001060,0.775862,0.000558,-0.630901,-0.077450,0.051686,-0.146400
45,1.500000,-0.002410,0.686333,-0.006552,-0.727254,-0.014406,0.916501,0.002327,0.052110,0.683545,0.043273,-0.726758,-0.015396,0.993651,0.001904,0.003253,0.684767,0.006010,-0.728730,0.011936,1.195529,-0.001477,-0.084418,0.723607,-0.044764,-0.683566,-0.003941,1.400584,0.000395,-0.058205,0.758082,-0.113621,-0.639542,-0.010046,1.543425,0.008817,-0.052783,0.706196,-0.009630,-0.705981,0.017585,1.390549,0.036776,-0.689082,0.647822,0.080244,-0.314729,0.017795,1.385186,0.124597,-0.541296,0.738909,0.336783,-0.218148,0.064374,1.087856,0.218270,-0.530639,0.661399,0.455213,-0.271580,-0.013251,0.857292,0.207984,-0.048018,0.730487,-0.009827,-0.681166,0.012921,1.390872,-0.038162,0.043829,0.228126,-0.687010,-0.688516,0.018853,1.395866,-0.125805,0.268684,0.285435,-0.531577,-0.750841,0.033997,1.091376,-0.205838,0.479714,0.341915,-0.491036,-0.641758,-0.030450,0.865739,-0.239736,0.008117,0.687861,-0.067789,-0.722624,-0.008966,0.917087,0.096262,-0.035613,0.708570,-0.038042,-0.703714,0.027387,0.502194,0.140232,0.000575,0.662718,0.001867,-0.748867,0.067257,0.112400,0.141318,-0.077771,0.691210,-0.007482,-0.718418,-0.019845,0.915916,-0.091608,-0.011687,0.700579,-0.044203,-0.712108,0.029683,0.502232,-0.134075,0.001459,0.779977,-0.000262,-0.625806,0.060457,0.112629,-0.115931,0.000934,0.662385,0.002294,-0.749160,-0.073054,0.051710,0.158383,0.001172,0.775885,0.000477,-0.630873,-0.077448,0.051669,-0.146385
46,1.533333,-0.002415,0.685709,-0.006612,-0.727841,-0.014301,0.916494,0.002052,0.052525,0.682993,0.042411,-0.727298,-0.015300,0.993643,0.001624,0.002864,0.684251,0.006335,-0.729214,0.011893,1.195554,-0.002142,-0.083953,0.723278,-0.044491,-0.683990,-0.003994,1.400605,-0.000038,-0.056425,0.758021,-0.112255,-0.640016,-0.009931,1.543173,0.008325,-0.051432,0.706244,-0.008749,-0.706043,0.017584,1.390534,0.036302,-0.684283,0.648969,0.080160,-0.322754,0.017785,1.385230,0.124127,-0.536149,0.741816,0.334166,-0.224915,0.063434,1.088976,0.221590,-0.523908,0.666096,0.451475,-0.279297,-0.015668,0.857993,0.215567,-0.048441,0.727656,-0.010201,-0.684154,0.012814,1.390934,-0.038629,0.040687,0.227652,-0.686710,-0.689165,0.018021,1.395908,-0.126318,0.265866,0.282873,-0.534463,-0.750764,0.032769,1.091731,-0.207608,0.474773,0.340760,-0.493835,-0.643894,-0.030926,0.865732,-0.240938,0.008405,0.687612,-0.067836,-0.722854,-0.008701,0.917088,0.095977,-0.035436,0.708952,-0.037986,-0.703341,0.027530,0.502205,0.140136,0.000638,0.662733,0.001975,-0.748853,0.067259,0.112392,0.141318,-0.077803,0.690480,-0.007556,-0.719115,-0.019902,0.915900,-0.091873,-0.011432,0.699141,-0.044505,-0.713506,0.029646,0.502221,-0.134366,0.001427,0.779990,-0.000112,-0.625791,0.060470,0.112636,-0.115921,0.000968,0.662360,0.002393,-0.749181,-0.073067,0.051735,0.158375,0.001072,0.775868,0.000545,-0.630894,-0.077443,0.051702,-0.146396
47,1.566667,-0.002245,0.684733,-0.006431,-0.728762,-0.014030,0.916513,0.001682,0.052147,0.682315,0.041695,-0.728003,-0.014991,0.993662,0.001254,0.002773,0.683630,0.006358,-0.729796,0.011870,1.195529,-0.002623,-0.083692,0.722637,-0.044751,-0.684681,-0.004032,1.400578,-0.000456,-0.055555,0.757529,-0.110993,-0.640893,-0.009951,1.542977,0.007778,-0.049639,0.707117,-0.008607,-0.705299,0.017608,1.390503,0.035846,-0.678046,0.651960,0.077030,-0.330557,0.017593,1.385395,0.123682,-0.532587,0.746110,0.326510,-0.230351,0.061099,1.090672,0.226612,-0.517511,0.675429,0.441332,-0.284963,-0.018751,0.859554,0.225615,-0.048241,0.723748,-0.009107,-0.688316,0.012711,1.390915,-0.039077,0.034702,0.227014,-0.685633,-0.690774,0.016916,1.395956,-0.126817,0.259380,0.281003,-0.536835,-0.752042,0.030550,1.092424,-0.210673,0.467758,0.339105,-0.497306,-0.647223,-0.032511,0.866100,-0.244900,0.009404,0.686018,-0.067536,-0.724383,-0.008178,0.917105,0.095591,-0.035603,0.709507,-0.038107,-0.702766,0.027395,0.502203,0.140104,0.000681,0.662702,0.001950,-0.748880,0.067279,0.112369,0.141291,-0.077694,0.689739,-0.007779,-0.719836,-0.019883,0.915920,-0.092228,-0.011220,0.698558,-0.044637,-0.714072,0.029693,0.502230,-0.134578,0.001572,0.779939,-0.000242,-0.625854,0.060477,0.112606,-0.115972,0.001081,0.662385,0.002405,-0.749159,-0.073047,0.051717,0.158365,0.001347,0.775866,0.000577,-0.630896,-0.077444,0.051670,-0.146401
