,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C2,X RArm,Y RArm,Z RArm,WX RArm,WY RArm,WZ RArm,X RLeg,Y RLeg,Z RLeg,WX RLeg,WY RLeg,WZ RLeg,X LLeg,Y LLeg,Z LLeg,WX LLeg,WY LLeg,WZ LLeg,X LArm,Y LArm,Z LArm,WX LArm,WY LArm,WZ LArm,X Torso,Y Torso,Z Torso,WX Torso,WY Torso,WZ Torso,X Head,Y Head,Z Head,WX Head,WY Head,WZ Head
,,0.06331674009561539,-0.1334059238433838,0.22721898555755615,1.2848116159439087,1.035907506942749,-0.041709039360284805,-0.006634838879108429,-0.06814665347337723,-0.004150595515966415,0.05495307967066765,0.0340353399515152,-0.13281238079071045,-0.0025758061092346907,0.06842041015625,2.644956111907959e-07,-1.540685090617444e-08,-2.0599020267297874e-09,0.13468436896800995,0.04328618198633194,0.1296951174736023,0.23005224764347076,-0.8428672552108765,1.10890793800354,0.26160192489624023,-0.008116979151964188,-0.009847545996308327,0.3295857310295105,0.02997005172073841,-0.0026943148113787174,0.0016753313830122352,-0.008451305329799652,-0.013638755306601524,0.45602846145629883,0.03042016364634037,-0.16480517387390137,-0.018625061959028244
,,0.06331674009561539,-0.1334059238433838,0.22721898555755615,1.2848116159439087,1.035907506942749,-0.041709039360284805,-0.006634838879108429,-0.06814665347337723,-0.004150595515966415,0.05495307967066765,0.0340353399515152,-0.13281238079071045,-0.0025758061092346907,0.06842041015625,2.644956111907959e-07,-1.540685090617444e-08,-2.0599020267297874e-09,0.13468436896800995,0.04328618198633194,0.1296951174736023,0.23005224764347076,-0.8428672552108765,1.10890793800354,0.26160192489624023,-0.008116979151964188,-0.009847545996308327,0.3295857310295105,0.02997005172073841,-0.0026943148113787174,0.0016753313830122352,-0.008451305329799652,-0.013638755306601524,0.45602846145629883,0.03042016364634037,-0.16480517387390137,-0.018625061959028244
,,0.06331648677587509,-0.13340921700000763,0.22721898555755615,1.2847820520401,1.0359114408493042,-0.041742585599422455,-0.00663486123085022,-0.06814662367105484,-0.004150658845901489,0.05495331063866615,0.03403594344854355,-0.13281215727329254,-0.0025753460358828306,0.06842014193534851,2.3469328880310059e-07,-2.4910680167522514e-06,5.6678518376429565e-06,0.13468216359615326,0.04329043626785278,0.12973342835903168,0.23005947470664978,-0.8424203395843506,1.1088694334030151,0.26203569769859314,-0.008115734905004501,-0.009847929701209068,0.32958564162254333,0.02997133880853653,-0.0026964289136230946,0.001675184234045446,-0.008449841290712357,-0.01363990269601345,0.4560282826423645,0.030423082411289215,-0.16484148800373077,-0.018626773729920387
,,0.0632946789264679,-0.13355842232704163,0.22721771895885468,1.2834291458129883,1.036115050315857,-0.04325209558010101,-0.006635606288909912,-0.06814580410718918,-0.004151351749897003,0.0549611896276474,0.03404644876718521,-0.13280557096004486,-0.0025745013263076544,0.0684196799993515,1.0058283805847168e-07,-6.1254195315996185e-06,1.378213164571207e-05,0.13467834889888763,0.043297529220581055,0.12983150780200958,0.2300773710012436,-0.8412688970565796,1.1087822914123535,0.2631528973579407,-0.00811409018933773,-0.009848962537944317,0.32958540320396423,0.02997465617954731,-0.002701835473999381,0.0016748824855312705,-0.008449016138911247,-0.013641934841871262,0.45602789521217346,0.030428124591708183,-0.1648884266614914,-0.01862907223403454
,,0.06327887624502182,-0.13364748656749725,0.22721631824970245,1.282617449760437,1.0362467765808105,-0.04415218532085419,-0.006635928526520729,-0.06814542412757874,-0.004151783883571625,0.054965514689683914,0.03405029699206352,-0.13280247151851654,-0.0025732924696058035,0.06841900944709778,4.470348358154297e-08,-1.0490933163964655e-05,2.3821392460376956e-05,0.13467270135879517,0.04330545663833618,0.130011186003685,0.23010925948619843,-0.8391494750976562,1.108640432357788,0.2652086019515991,-0.00811141636222601,-0.009852176532149315,0.32958459854125977,0.02998488023877144,-0.0027185685466974974,0.0016741151921451092,-0.008448811247944832,-0.013645265251398087,0.4560272693634033,0.030436329543590546,-0.16495530307292938,-0.0186326801776886
,,0.06322811543941498,-0.1339036226272583,0.22721080482006073,1.2802715301513672,1.0366476774215698,-0.04674200341105461,-0.006637279875576496,-0.06814391911029816,-0.004153583198785782,0.05498511344194412,0.03406305983662605,-0.13279053568840027,-0.0025716840755194426,0.06841807067394257,-1.043081283569336e-07,-1.54355657286942e-05,3.4964461519848555e-05,0.1346651017665863,0.043311212211847305,0.1302836686372757,0.2301565706729889,-0.8359202742576599,1.1084481477737427,0.2683393955230713,-0.008110569790005684,-0.009853777475655079,0.3295842409133911,0.02998986281454563,-0.0027267211116850376,0.0016738283447921276,-0.008448995649814606,-0.013647499494254589,0.4560268819332123,0.030441714450716972,-0.16499626636505127,-0.018634825944900513
,,0.06314655393362045,-0.13427288830280304,0.22720083594322205,1.2768703699111938,1.0372588634490967,-0.05047779157757759,-0.0066378372721374035,-0.06814328581094742,-0.00415438786149025,0.05499403551220894,0.034067604690790176,-0.13278549909591675,-0.002569717587903142,0.06841694563627243,-1.6391277313232422e-07,-2.0575935195665807e-05,4.6710898459423333e-05,0.1346556693315506,0.04331167787313461,0.13065560162067413,0.23022010922431946,-0.8314973711967468,1.1082109212875366,0.2726275324821472,-0.008109083399176598,-0.009857749566435814,0.3295833170413971,0.03000231459736824,-0.002747132210060954,0.001672967802733183,-0.008450089953839779,-0.013653049245476723,0.4560258984565735,0.030455145984888077,-0.16509316861629486,-0.01864016056060791
,,0.06302877515554428,-0.13476203382015228,0.22718548774719238,1.2723357677459717,1.0381039381027222,-0.05543641373515129,-0.006639860570430756,-0.06814100593328476,-0.004157625138759613,0.05502793937921524,0.03408117964863777,-0.1327674388885498,-0.0025673601776361465,0.06841558963060379,-2.0489096641540527e-07,-2.5879735403577797e-05,5.873796180821955e-05,0.1346444934606552,0.04330410063266754,0.13113044202327728,0.23030027747154236,-0.825834333896637,1.1079328060150146,0.27811816334724426,-0.008107881061732769,-0.009862825274467468,0.3295821249485016,0.030018195509910583,-0.0027731230948120356,0.0016719213454052806,-0.008453618735074997,-0.013664250262081623,0.4560238718986511,0.030482161790132523,-0.16527539491653442,-0.01865042746067047
,,0.06287060678005219,-0.13537469506263733,0.22716453671455383,1.2666159868240356,1.0391966104507446,-0.06166687607765198,-0.006641461048275232,-0.06813917309045792,-0.004160434007644653,0.05505671352148056,0.03409014642238617,-0.13275308907032013,-0.002564632333815098,0.06841403245925903,-3.650784492492676e-07,-3.122603811789304e-05,7.079496572259814e-05,0.13463148474693298,0.04328618198633194,0.1317095011472702,0.23039761185646057,-0.818912148475647,1.1076141595840454,0.2848304510116577,-0.008107048459351063,-0.00986899621784687,0.3295806646347046,0.03003751114010811,-0.002804732648655772,0.0016706007299944758,-0.008455338887870312,-0.013668755069375038,0.45602309703826904,0.030493004247546196,-0.16534580290317535,-0.01865454576909542
,,0.0626688301563263,-0.13611243665218353,0.22713828086853027,1.2596778869628906,1.0405405759811401,-0.06919946521520615,-0.006642339751124382,-0.06813820451498032,-0.0041619278490543365,0.0550728477537632,0.03409455344080925,-0.13274510204792023,-0.002563145710155368,0.06841319054365158,-3.91155481338501e-07,-3.3863969292724505e-05,7.68138124840334e-05,0.1346244066953659,0.04325619339942932,0.13239271938800812,0.23051264882087708,-0.8107313513755798,1.1072511672973633,0.2927657961845398,-0.008106616325676441,-0.009876285679638386,0.3295789957046509,0.030060233548283577,-0.0028419485315680504,0.0016691461205482483,-0.008459612727165222,-0.013678926043212414,0.4560213088989258,0.03051740676164627,-0.1655009537935257,-0.018663519993424416
